track_popularity,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_occurences,duration_sec,genre_latin,genre_pop,genre_r&b,genre_rap,genre_rock,subgenre_big room,subgenre_classic rock,subgenre_dance pop,subgenre_electro house,subgenre_electropop,subgenre_gangster rap,subgenre_hard rock,subgenre_hip hop,subgenre_hip pop,subgenre_indie poptimism,subgenre_latin hip hop,subgenre_latin pop,subgenre_neo soul,subgenre_new jack swing,subgenre_permanent wave,subgenre_pop edm,subgenre_post-teen pop,subgenre_progressive electro house,subgenre_reggaeton,subgenre_southern hip hop,subgenre_trap,subgenre_tropical,subgenre_urban contemporary,days_since_release
27,0.542,0.902,-4.512,1,0.279,0.0598,0.0,0.07,0.661,95.326,1,165.172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5022
27,0.735,0.668,-10.563,1,0.198,0.0176,0.831,0.0662,0.479,179.988,1,351.999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2445
27,0.856,0.58,-8.6,0,0.0338,0.0422,0.000156,0.0664,0.88,118.974,1,209.293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8620
27,0.645,0.716,-6.659,1,0.0586,0.0753,0.0,0.254,0.374,94.993,1,253.263,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2793
27,0.735,0.798,-6.175,1,0.127,0.0579,0.0677,0.161,0.464,113.997,1,260.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5000
27,0.516,0.922,-3.902,1,0.0753,0.00759,0.809,0.0966,0.253,127.854,1,176.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3371
27,0.649,0.95,-4.812,1,0.171,0.154,0.0668,0.323,0.506,88.503,1,291.227,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9632
27,0.792,0.673,-7.876,0,0.163,0.0652,8.47e-05,0.145,0.784,104.996,1,241.164,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2333
27,0.802,0.776,-6.903,0,0.112,0.16,0.0,0.0969,0.687,109.996,1,225.273,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375
27,0.754,0.86,-3.991,0,0.289,0.0992,0.00232,0.134,0.409,127.953,1,177.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3178
27,0.738,0.793,-5.763,1,0.0367,0.0095,0.668,0.0593,0.776,128.027,1,166.732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394
27,0.65,0.935,-2.666,1,0.319,0.0527,3.15e-06,0.195,0.511,170.244,1,172.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2578
27,0.621,0.974,-4.028,0,0.143,0.000265,0.103,0.866,0.293,130.112,1,177.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2555
27,0.55,0.793,-11.84,1,0.877,0.106,0.0,0.0465,0.494,86.741,1,154.926,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2359
27,0.692,0.662,-4.688,0,0.0393,0.355,0.0,0.184,0.854,119.913,1,190.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5964
27,0.674,0.738,-2.606,0,0.0394,0.00675,0.00946,0.901,0.276,125.952,1,167.068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387
27,0.598,0.832,-5.592,1,0.191,0.141,0.0,0.113,0.268,147.758,1,222.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3360
27,0.668,0.867,-4.004,0,0.0487,0.0238,0.0,0.375,0.463,128.074,1,176.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422
27,0.814,0.788,-7.192,1,0.381,0.331,0.0,0.322,0.731,81.98,1,232.031,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755
27,0.621,0.511,-6.551,0,0.0511,0.00936,0.00649,0.0956,0.57,150.006,1,242.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3580
27,0.722,0.635,-6.211,1,0.0435,0.0543,0.000368,0.103,0.364,107.013,1,203.304,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3171
27,0.813,0.371,-10.093,0,0.261,0.396,0.0,0.0988,0.274,129.966,1,232.334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2303
27,0.616,0.692,-6.116,0,0.0456,0.409,0.0264,0.115,0.282,123.012,1,192.923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080
27,0.64,0.605,-8.263,0,0.184,0.419,0.0,0.121,0.201,99.775,1,175.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2457
27,0.52,0.744,-7.157,0,0.378,0.0182,1.49e-06,0.365,0.308,169.23,1,193.071,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3452
27,0.763,0.593,-6.893,0,0.153,0.178,0.0,0.146,0.432,113.171,1,179.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3073
27,0.618,0.968,-3.694,1,0.0536,0.000605,0.828,0.306,0.57,127.99,1,167.764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2618
27,0.651,0.775,-7.099,0,0.179,0.426,1.18e-05,0.221,0.567,81.961,1,142.316,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4413
27,0.752,0.671,-7.066,1,0.0578,0.486,0.0,0.316,0.807,92.03,1,193.373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3024
27,0.663,0.862,-4.56,1,0.0935,0.0549,0.647,0.116,0.231,132.06,1,363.636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400
27,0.55,0.798,-6.024,1,0.0965,0.00041,0.0,0.75,0.39,94.963,1,271.197,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5022
27,0.675,0.415,-12.514,1,0.384,0.318,0.0,0.136,0.696,79.394,1,184.784,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2606
27,0.677,0.334,-9.22,0,0.144,0.301,0.0,0.0778,0.313,138.832,1,289.027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7913
27,0.644,0.946,-6.674,0,0.406,0.121,1.59e-06,0.307,0.53,88.828,1,201.693,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9591
27,0.708,0.653,-5.141,0,0.305,0.0744,0.000208,0.176,0.369,97.131,1,172.301,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2989
27,0.768,0.369,-7.937,1,0.0545,0.218,0.0,0.119,0.537,76.037,1,239.668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4931
27,0.527,0.924,-9.073,1,0.0341,0.00216,0.916,0.0345,0.544,125.996,1,209.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3378
27,0.685,0.633,-8.245,0,0.0708,0.0816,3.11e-05,0.116,0.355,124.025,1,237.097,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2810
27,0.719,0.676,-7.261,1,0.35,0.393,0.0,0.0665,0.791,91.63,1,214.178,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2796
27,0.72,0.766,-8.713,1,0.0505,0.0106,0.018,0.0842,0.693,107.101,1,199.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12239
27,0.44,0.804,-6.079,0,0.344,0.112,0.0,0.171,0.379,85.214,1,231.818,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3143
27,0.723,0.711,-5.846,1,0.0427,0.192,5.74e-06,0.11,0.661,104.814,1,189.987,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5712
27,0.585,0.311,-11.558,0,0.0403,0.59,0.0,0.272,0.385,125.936,1,229.747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6793
27,0.691,0.457,-9.652,0,0.0485,0.195,0.0,0.192,0.255,144.372,1,287.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10944
27,0.594,0.698,-11.84,1,0.0433,0.011,0.878,0.0406,0.0645,133.004,1,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2352
27,0.443,0.948,-3.29,1,0.108,0.0124,3.99e-06,0.131,0.341,127.928,1,200.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4477
27,0.567,0.825,-5.324,0,0.0829,0.211,2.26e-06,0.342,0.102,128.027,1,232.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4246
27,0.69,0.561,-11.253,1,0.0522,0.171,0.0497,0.162,0.361,115.038,1,194.098,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2506
27,0.818,0.915,-7.109,0,0.265,0.0214,0.153,0.111,0.683,125.016,1,204.48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2359
27,0.735,0.752,-10.688,1,0.0291,0.123,0.0272,0.242,0.921,108.093,1,261.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12239
27,0.512,0.779,-3.806,0,0.0559,0.0403,4.07e-06,0.576,0.264,127.979,1,202.133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2667
27,0.697,0.874,-5.979,1,0.0356,0.0469,0.0177,0.0817,0.576,121.225,1,238.747,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12206
27,0.574,0.519,-14.652,1,0.0768,0.718,0.471,0.166,0.26,120.031,1,160.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2464
27,0.593,0.641,-5.479,1,0.0607,0.219,0.0,0.239,0.745,159.884,1,199.478,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4343
27,0.562,0.532,-8.779,0,0.132,0.507,1.24e-06,0.0734,0.393,122.141,1,145.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2586
26,0.827,0.678,-12.854,0,0.0738,0.00319,0.0,0.108,0.896,135.09,1,372.493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10712
26,0.683,0.898,-5.332,1,0.0828,0.226,0.0,0.054,0.96,171.956,1,178.341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2765
26,0.833,0.82,-7.989,0,0.0841,0.00208,0.00306,0.28,0.517,119.979,1,148.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4525
26,0.792,0.627,-7.348,0,0.134,0.338,1.29e-06,0.122,0.848,91.082,1,299.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10974
26,0.63,0.948,-3.137,1,0.129,0.00585,1.16e-06,0.163,0.111,104.009,1,224.653,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6329
26,0.476,0.936,-4.906,0,0.0645,2.57e-05,0.000729,0.255,0.385,141.959,1,221.747,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4392
26,0.39,0.424,-9.336,1,0.124,0.785,0.0,0.167,0.508,70.114,1,289.947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8886
26,0.684,0.439,-11.465,1,0.0254,0.603,0.00345,0.0702,0.483,90.003,1,252.347,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7790
26,0.688,0.749,-7.51,1,0.0353,0.00419,0.0123,0.044,0.798,135.022,1,204.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3934
26,0.349,0.688,-9.445,1,0.0405,0.00832,0.00601,0.103,0.296,99.874,1,195.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2331
26,0.712,0.541,-8.79,1,0.24,0.113,5.13e-06,0.101,0.487,119.413,1,232.667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2824
26,0.736,0.91,-4.959,1,0.0592,0.0111,0.822,0.554,0.299,127.035,1,143.622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2366
26,0.705,0.689,-8.465,0,0.182,0.801,0.00111,0.147,0.441,119.967,1,246.047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3628
26,0.641,0.696,-12.697,0,0.03,0.000825,0.000336,0.116,0.671,117.058,1,235.24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17403
26,0.747,0.86,-6.73,1,0.0422,0.0261,0.0,0.212,0.908,102.01,1,196.819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3951
26,0.752,0.967,-2.347,1,0.0539,0.0082,0.148,0.0684,0.16,128.056,1,171.572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2387
26,0.81,0.605,-7.228,0,0.422,0.377,0.0,0.114,0.496,93.944,1,250.76,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5734
26,0.603,0.677,-6.185,1,0.0305,0.0845,9.88e-05,0.0938,0.219,121.933,1,200.967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3717
26,0.85,0.521,-8.644,1,0.336,0.0692,0.0,0.087,0.296,142.002,1,194.437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2387
26,0.618,0.764,-6.027,1,0.0562,0.186,0.0,0.12,0.876,81.366,2,230.693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15165
26,0.796,0.438,-11.137,1,0.349,0.477,8.63e-05,0.215,0.319,127.025,1,124.714,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2781
26,0.586,0.792,-6.756,1,0.0355,0.179,0.0,0.222,0.558,133.857,1,247.225,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2349
26,0.556,0.828,-5.344,1,0.0276,0.0245,0.0133,0.129,0.578,89.998,1,185.773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4588
26,0.493,0.903,-8.849,0,0.061,1.22e-05,0.0172,0.0653,0.138,119.996,1,256.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331
26,0.734,0.931,-3.694,1,0.0681,0.00488,0.183,0.506,0.331,125.967,1,126.726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2443
26,0.392,0.898,-4.401,0,0.339,0.0662,0.0,0.116,0.545,83.933,1,213.426,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5022
26,0.528,0.843,-3.514,0,0.104,0.000236,1.44e-05,0.452,0.0983,128.044,1,158.438,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394
26,0.447,0.655,-5.045,0,0.0316,0.0283,4.56e-06,0.215,0.332,157.623,1,312.293,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005
26,0.684,0.495,-15.856,1,0.03,0.147,1.32e-06,0.0792,0.833,131.51,1,238.373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14800
26,0.65,0.843,-4.395,0,0.0402,0.173,4.37e-05,0.254,0.707,147.847,1,302.507,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13204
26,0.594,0.915,-3.575,0,0.0703,0.0847,0.0,0.874,0.231,128.055,1,158.682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2345
26,0.586,0.974,-3.808,1,0.0814,0.00119,0.821,0.131,0.422,174.941,1,221.495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2359
26,0.845,0.722,-5.669,1,0.0782,0.102,0.45,0.139,0.481,95.021,1,197.053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380
26,0.248,0.516,-7.818,0,0.0387,0.363,1.28e-06,0.0541,0.363,201.861,1,274.08,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3276
26,0.71,0.497,-12.858,0,0.0272,0.126,1.68e-05,0.142,0.766,132.96,1,340.507,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4540
26,0.741,0.737,-6.703,1,0.0303,0.0707,0.215,0.0718,0.655,97.259,1,248.827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11392
26,0.513,0.552,-7.931,1,0.0494,0.545,0.0,0.14,0.34,135.728,1,277.133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5288
26,0.635,0.946,-5.754,1,0.48,0.0844,0.0,0.143,0.774,156.099,1,223.147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9617
26,0.706,0.735,-5.382,1,0.0306,0.00336,0.132,0.0632,0.628,116.998,1,186.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4868
26,0.602,0.794,-5.512,0,0.0271,0.387,0.0,0.413,0.624,113.612,2,294.907,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15381
26,0.502,0.938,-5.96,1,0.0442,0.00314,0.616,0.249,0.412,133.005,1,307.013,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5635
26,0.641,0.788,-8.406,1,0.109,0.0309,0.0,0.772,0.275,97.013,1,208.373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5099
26,0.685,0.811,-5.908,0,0.309,0.0549,3.04e-05,0.534,0.712,93.016,1,225.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8074
26,0.618,0.841,-5.108,0,0.0271,0.107,0.0165,0.242,0.356,106.997,1,286.733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4042
26,0.887,0.771,-4.41,1,0.0953,0.777,0.0,0.0882,0.846,153.935,1,171.468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2357
26,0.654,0.555,-8.554,0,0.0569,0.107,0.0,0.358,0.644,161.613,1,192.093,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6793
26,0.665,0.525,-9.264,1,0.0399,0.854,5.51e-05,0.13,0.2,97.988,1,216.021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2319
26,0.65,0.493,-8.786,0,0.0633,0.622,0.00111,0.119,0.489,163.977,1,239.053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2527
26,0.634,0.862,-4.764,0,0.0977,7.23e-05,0.00549,0.155,0.493,128.149,1,180.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4116
26,0.572,0.966,-2.31,1,0.0599,0.00134,0.0127,0.113,0.363,127.976,1,239.756,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3336
26,0.676,0.896,-3.395,0,0.315,0.156,0.0,0.0777,0.75,175.864,1,185.677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3094
26,0.579,0.419,-10.72,1,0.0346,0.625,0.0,0.0981,0.673,104.564,1,165.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22400
26,0.738,0.295,-8.699,0,0.0588,0.135,0.0241,0.133,0.539,79.939,1,322.333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10055
26,0.67,0.716,-7.636,1,0.106,0.0285,0.0,0.128,0.722,172.635,1,215.027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5621
26,0.653,0.641,-7.587,0,0.0472,0.197,0.000245,0.177,0.696,108.973,1,213.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2345
26,0.906,0.382,-13.632,0,0.282,0.0782,3.21e-05,0.113,0.63,126.073,1,338.533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12845
26,0.847,0.433,-5.846,1,0.771,0.116,0.0,0.384,0.587,80.036,1,244.344,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5485
26,0.776,0.492,-6.514,1,0.253,0.121,7.9e-05,0.172,0.312,96.071,1,229.133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8521
26,0.547,0.968,-3.956,1,0.258,0.00481,0.0714,0.419,0.166,132.106,1,173.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3756
26,0.531,0.696,-12.497,1,0.0386,0.312,0.0228,0.293,0.628,141.373,1,291.573,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9617
26,0.452,0.569,-7.718,1,0.0378,0.0792,6.76e-05,0.117,0.475,172.633,1,254.605,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4351
26,0.574,0.46,-9.689,1,0.18,0.764,7.36e-06,0.372,0.466,167.857,1,195.013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11665
26,0.813,0.531,-14.546,1,0.0815,0.0156,0.526,0.0749,0.604,127.865,1,291.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13218
26,0.874,0.303,-11.491,0,0.126,0.0793,5.41e-05,0.116,0.386,130.944,1,152.129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2374
26,0.742,0.546,-5.229,1,0.0435,0.0363,3.77e-05,0.113,0.692,126.969,1,273.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2691
26,0.814,0.472,-7.648,1,0.076,0.139,0.0178,0.174,0.544,90.992,1,205.707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7913
26,0.813,0.871,-3.074,0,0.0609,0.014,0.00292,0.224,0.153,128.005,1,186.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2667
26,0.768,0.517,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,3,216.897,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3193
26,0.536,0.98,-5.761,0,0.0485,4.23e-05,0.304,0.294,0.483,145.008,1,233.177,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2303
26,0.762,0.521,-9.076,0,0.136,0.0752,0.0,0.063,0.915,81.988,1,266.573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10643
26,0.624,0.521,-7.135,1,0.0303,0.626,9.86e-06,0.0842,0.45,133.939,1,221.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5559
